lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
188,1,80.75,7,23,4,5,2,3,0,1
79,1,37.33,7,7,1,3,0,0,0,1
92,0,63.75,8,28,3,3,2,3,0,0
46,0,67.5,3,4,4,2,0,3,0,0
81,0,132.6,6,7,4,4,0,0,3,1
179,1,90.9,10,28,4,2,2,0,0,1
82,0,43.33,3,26,3,1,2,0,0,1
4,1,160.0,10,17,4,4,1,0,0,1
239,2,80.75,6,28,4,5,0,3,0,0
1,0,173.0,2,19,4,1,0,0,5,1
156,0,114.75,7,24,4,5,4,0,0,0
183,2,80.1,10,29,4,1,2,3,0,0
63,0,140.4,5,10,4,3,0,0,3,0
92,2,103.7,12,7,4,4,0,0,0,1
219,1,76.67,9,4,3,2,1,0,0,1
68,2,149.4,9,24,4,2,2,0,3,1
166,0,90.95,7,7,4,3,1,0,0,0
1,0,65.0,11,19,2,1,0,0,0,1
68,0,0.0,9,29,4,2,0,0,0,1
40,0,140.4,5,18,4,2,0,0,3,0
94,0,60.0,12,24,3,3,2,0,3,1
24,0,120.0,6,6,4,2,1,0,0,0
67,0,149.4,9,15,4,6,2,0,3,0
7,2,133.83,4,9,4,1,2,0,0,1
5,0,110.0,5,24,2,2,0,0,0,0
49,0,112.2,4,10,4,2,2,0,3,0
41,1,98.55,3,28,3,4,1,0,0,1
87,1,56.94,3,20,4,2,2,0,0,1
14,0,132.33,3,4,4,7,2,1,0,0
1,1,119.0,5,31,4,2,0,3,0,1
191,0,96.9,8,1,3,2,1,0,0,1
145,1,76.5,8,15,4,2,2,0,0,1
15,0,103.0,3,12,4,1,2,0,0,0
72,1,67.22,3,31,4,3,0,0,0,1
1,0,99.0,4,18,4,0,1,3,0,1
8,0,109.25,10,28,4,4,0,3,0,1
15,1,80.0,8,27,4,2,0,0,0,0
24,0,53.85,9,1,3,6,2,0,0,1
98,0,73.95,3,17,4,3,2,0,0,1
4,1,118.58,9,25,4,0,2,3,0,1
81,0,119.85,5,14,4,2,2,0,0,0
80,0,81.9,4,3,4,0,2,0,0,0
4,1,85.03,2,12,4,2,1,0,1,1
34,1,66.53,10,6,4,2,0,0,0,1
29,0,46.67,11,14,3,1,2,0,3,1
35,1,76.05,3,25,3,2,1,0,0,1
0,1,97.0,2,24,4,1,0,0,0,1
147,1,84.58,7,22,3,2,1,0,0,1
22,1,72.64,2,26,4,2,1,0,0,1
56,0,112.2,4,8,4,5,2,0,3,0
162,1,70.0,9,17,3,3,0,0,0,1
45,2,96.9,11,24,4,3,2,0,3,1
50,0,101.15,3,28,4,3,1,0,0,0
231,2,81.82,8,1,4,7,3,0,1,0
54,1,95.0,10,29,3,1,2,0,1,1
0,0,126.0,10,12,4,1,1,0,0,1
151,1,120.7,7,6,4,4,0,0,3,0
19,0,139.0,8,20,4,2,2,3,0,0
43,0,99.2,11,15,4,1,0,3,0,1
104,0,108.0,10,6,4,5,2,3,0,0
100,1,164.9,5,15,4,4,2,1,3,1
6,1,106.07,9,22,4,3,0,0,0,1
32,0,149.4,3,25,4,2,0,0,3,0
3,0,90.0,9,24,3,1,0,0,0,1
1,1,119.0,5,30,4,0,1,3,0,1
10,0,119.0,10,14,3,2,1,0,0,1
39,0,116.1,5,12,4,3,1,3,0,0
113,1,78.0,3,31,4,3,0,0,1,1
133,0,121.5,7,28,4,2,0,0,0,1
35,1,151.5,10,8,4,1,2,0,3,1
90,1,76.5,4,8,4,2,1,3,0,1
59,1,60.35,10,31,4,2,1,3,0,1
66,1,92.7,4,1,4,2,1,0,0,1
36,0,87.3,1,28,4,2,0,0,3,0
146,2,116.17,8,1,4,5,1,0,0,0
49,3,117.9,7,1,4,2,1,0,0,1
4,0,66.0,1,29,3,2,1,0,0,1
54,0,85.5,7,3,3,1,2,0,0,1
48,1,89.3,2,23,4,2,0,0,0,1
58,0,99.45,4,11,4,3,1,0,0,1
52,1,78.3,2,19,4,2,0,0,0,0
1,1,114.0,9,10,4,1,0,0,0,1
130,1,118.8,9,18,4,0,1,3,0,0
19,0,65.0,11,14,2,0,1,0,0,1
16,1,111.0,5,29,4,0,1,0,0,1
12,0,58.0,12,16,3,2,0,0,0,1
88,1,102.3,6,26,4,1,2,0,0,1
43,2,55.0,12,26,3,2,2,0,0,1
36,0,135.9,8,18,4,3,0,0,0,0
1,0,100.0,10,2,3,2,0,0,0,1
178,1,127.62,7,28,4,5,2,0,3,0
9,1,156.0,8,12,4,2,0,0,0,0
77,2,149.4,7,3,4,5,3,0,3,1
9,1,160.29,7,14,4,5,2,0,3,1
60,1,76.58,4,11,4,3,1,0,0,1
5,0,80.0,2,24,2,2,0,0,0,1
2,1,138.67,9,14,4,2,1,0,0,1
125,0,140.27,7,31,4,5,2,0,3,1
75,0,80.75,6,26,3,1,2,0,0,1
359,1,105.0,9,16,4,2,2,0,0,0
8,0,114.75,5,24,4,1,0,0,0,1
310,1,96.3,10,26,4,2,0,0,0,0
377,0,90.0,10,14,3,2,0,1,0,0
99,0,125.1,9,12,4,2,1,3,0,0
32,0,104.0,12,3,4,2,2,0,0,0
1,1,127.0,6,28,4,1,0,3,0,1
14,1,122.96,11,7,4,5,1,0,3,1
155,0,97.2,10,20,3,3,0,0,0,0
193,0,65.0,10,15,4,3,0,0,0,0
119,0,110.0,6,7,3,3,0,0,0,1
1,1,79.0,12,13,2,1,0,0,0,1
252,0,111.6,10,15,4,1,1,0,0,0
47,0,135.0,10,11,4,2,0,0,0,1
11,1,156.0,6,16,4,5,2,0,3,1
9,0,48.67,2,12,3,2,1,0,3,1
0,0,129.0,8,18,4,1,0,3,3,1
89,0,96.3,4,3,4,0,1,0,0,0
7,0,79.14,11,15,4,7,2,3,0,0
107,0,152.1,8,24,4,4,0,0,3,0
4,0,65.0,9,19,2,0,1,0,0,1
1,0,65.0,11,19,2,1,0,0,0,1
1,2,128.0,8,17,4,1,0,3,0,1
7,0,156.0,6,18,4,3,2,0,3,0
7,2,111.0,2,23,4,4,0,0,0,1
7,1,116.0,2,11,3,3,0,1,0,1
38,2,157.5,10,14,4,2,0,0,3,1
28,0,108.42,6,14,4,3,0,0,3,0
183,1,98.25,7,4,4,3,1,3,0,0
0,1,45.0,2,15,3,1,1,0,3,1
43,1,126.9,7,1,4,2,1,0,0,1
5,0,69.1,2,8,4,3,1,3,0,1
50,0,87.84,8,29,3,3,1,0,0,1
13,1,101.0,11,22,4,0,1,0,3,1
145,2,76.5,7,4,4,1,2,0,0,0
91,0,80.75,5,12,3,3,0,0,0,1
141,1,128.8,9,23,4,2,0,0,0,1
42,3,111.6,9,17,4,3,0,0,0,1
114,0,89.25,7,13,4,4,0,3,0,1
251,1,96.3,9,3,4,1,0,0,0,0
8,0,66.0,1,14,2,1,0,0,0,1
172,1,99.9,11,12,4,1,0,0,0,1
52,1,73.2,11,6,4,2,1,0,0,1
9,2,154.4,3,18,4,3,2,0,0,1
142,1,68.8,8,22,4,5,2,3,0,1
44,1,104.4,3,31,4,1,0,0,3,1
1,3,106.0,8,20,4,2,0,0,0,1
1,2,184.5,7,8,4,2,2,0,3,1
31,1,114.9,5,21,4,1,2,0,0,1
40,0,74.8,12,1,4,3,1,3,0,0
0,0,12.0,3,24,4,1,0,0,1,1
8,0,127.0,2,4,4,3,0,0,0,0
7,2,107.03,8,31,4,1,0,0,0,1
84,0,72.25,7,25,3,3,1,0,0,1
64,0,112.2,4,15,4,3,2,0,3,1
10,1,86.72,11,11,4,2,2,0,0,1
1,2,77.0,10,3,2,1,1,0,4,1
23,1,139.0,7,27,4,1,0,3,0,1
67,0,117.6,10,19,4,4,0,0,3,0
27,2,145.28,3,28,4,3,1,0,0,1
4,1,153.0,8,27,4,1,0,0,5,1
119,1,76.5,7,20,4,0,1,0,0,0
1,0,65.0,12,3,2,1,0,0,0,1
2,1,95.0,4,29,3,2,1,0,0,1
78,2,114.9,12,27,4,3,0,0,3,1
33,3,57.6,12,1,4,3,1,3,0,1
141,2,119.85,6,15,4,4,0,0,0,1
160,0,90.0,4,27,4,4,2,0,0,0
41,0,60.0,11,8,3,2,2,0,3,1
9,1,108.0,7,20,4,1,0,3,0,1
33,0,140.4,3,24,4,2,0,0,3,0
206,0,105.3,8,4,4,2,0,0,0,0
11,2,141.5,4,23,4,2,2,0,0,1
90,1,171.9,11,7,4,1,1,0,0,1
122,0,105.3,5,12,4,2,0,0,0,0
155,2,90.95,6,28,4,5,2,0,0,1
210,1,67.42,8,15,4,5,2,0,0,1
22,1,127.0,10,1,4,3,0,0,0,1
3,0,95.0,6,23,3,1,0,0,0,1
60,1,126.0,11,18,4,2,1,0,3,0
24,1,80.85,9,3,4,2,0,0,0,1
9,1,127.0,2,12,4,2,0,0,3,1
16,0,107.0,10,1,4,2,0,0,0,1
38,1,87.71,3,3,2,3,0,0,0,1
260,1,56.94,11,16,4,4,1,0,0,1
88,1,109.8,4,26,4,3,0,0,3,1
54,2,142.2,9,1,4,1,0,0,3,1
22,1,221.0,5,13,4,2,0,0,5,0
40,0,75.6,10,19,3,2,1,0,0,0
156,1,80.75,7,1,4,2,2,3,0,1
44,0,112.0,11,5,3,2,2,0,0,1
8,1,83.0,1,19,4,4,0,0,0,1
82,0,126.9,6,20,4,1,1,0,0,0
0,0,123.0,10,20,3,1,0,0,0,1
119,0,0.0,6,7,4,0,0,0,0,1
234,0,106.0,10,17,2,2,1,0,4,0
10,3,120.0,10,29,4,1,2,3,0,1
3,1,93.0,3,8,4,4,0,3,0,1
0,2,168.0,9,19,4,1,1,3,0,1
65,0,94.5,3,18,4,2,0,3,0,0
177,1,99.45,7,31,4,2,2,0,0,1
14,0,143.0,7,6,2,1,0,0,4,1
72,1,151.2,10,18,4,3,0,0,3,0
75,0,105.0,10,30,4,0,2,1,0,0
52,0,96.9,12,7,4,4,0,0,3,0
19,1,115.11,10,29,4,5,2,0,3,1
84,0,159.3,8,28,4,1,2,0,3,0
150,2,90.0,6,16,3,3,0,1,0,1
22,0,126.0,7,20,3,1,0,0,0,1
52,2,177.3,4,16,4,1,2,0,5,1
32,1,216.9,8,13,4,1,0,0,5,0
149,2,119.0,8,3,4,4,2,0,0,1
0,1,65.0,8,1,2,0,1,0,0,1
10,1,99.0,7,29,4,1,0,3,0,1
128,1,151.2,10,11,4,3,0,0,3,0
117,1,104.04,10,29,4,3,2,0,3,1
159,1,133.2,9,28,4,4,1,0,3,0
84,2,79.43,10,31,4,3,1,3,0,1
63,0,107.1,4,2,4,1,1,0,3,1
40,2,94.5,9,19,4,2,2,0,0,1
18,0,81.0,2,26,4,2,0,3,0,1
193,1,72.25,7,31,3,2,2,0,0,1
93,3,113.4,10,6,4,3,0,0,0,1
6,1,180.67,8,15,4,2,1,0,3,1
72,0,60.0,2,13,3,2,2,0,0,1
317,0,78.3,11,19,4,1,1,0,0,0
7,0,65.0,8,28,2,1,0,0,0,1
48,1,138.6,12,23,4,2,1,0,3,1
32,0,126.9,5,7,4,1,0,0,0,1
35,1,139.14,9,24,4,3,2,0,3,1
84,0,126.9,5,16,4,2,1,0,0,0
174,0,115.2,6,5,4,0,2,0,3,0
2,0,92.98,10,11,4,1,0,3,0,1
17,1,153.62,10,30,4,2,2,0,5,1
8,0,158.0,10,7,4,3,0,0,0,1
28,0,76.69,1,18,4,1,1,0,3,1
1,1,211.0,4,29,4,2,1,0,5,1
62,2,137.7,4,24,4,1,2,0,3,1
39,0,71.1,3,11,4,1,0,3,0,0
6,0,116.0,4,16,4,1,1,0,0,1
240,0,140.4,9,30,4,2,0,0,3,0
38,0,69.52,2,13,4,1,0,0,1,1
0,2,168.3,8,20,4,1,0,0,3,1
101,2,70.99,4,9,4,5,2,0,0,1
4,0,89.0,5,16,4,0,1,3,0,1
141,0,116.11,5,23,4,4,1,0,3,0
0,0,99.0,5,29,4,0,1,3,0,1
17,2,106.0,12,28,4,0,1,0,0,1
60,0,48.0,9,21,3,1,1,0,0,0
4,2,79.0,8,27,4,2,0,0,0,1
72,0,95.4,11,12,4,1,1,0,0,0
40,1,96.0,11,28,4,2,1,0,0,1
111,2,198.9,5,27,4,2,1,0,5,1
150,1,95.82,5,31,4,3,0,0,1,1
35,0,89.1,6,21,4,1,0,3,0,0
15,0,65.0,10,13,2,1,0,0,0,1
4,0,162.75,6,10,4,2,0,0,3,0
177,1,99.3,7,19,4,3,0,0,0,1
32,0,85.0,7,18,3,1,1,0,0,1
104,2,6.0,8,11,4,3,0,0,1,1
3,2,101.0,11,6,4,2,0,0,0,1
40,2,94.5,9,13,4,3,2,0,0,1
3,2,81.6,12,12,4,3,1,0,0,1
119,1,103.5,5,19,4,1,0,3,0,1
1,1,150.0,6,15,4,4,0,0,0,1
1,0,65.0,9,30,2,1,0,0,0,1
4,0,95.0,4,19,0,2,0,0,0,1
43,0,0.0,10,23,4,1,0,0,0,1
109,0,94.35,5,7,4,2,2,3,0,0
88,2,96.9,7,18,3,2,1,0,0,1
292,1,81.82,10,23,4,4,2,0,1,1
186,2,90.95,7,12,4,5,0,0,0,0
2,1,174.0,9,9,4,3,0,0,5,1
1,0,0.0,10,1,4,0,0,3,0,1
8,1,80.08,3,16,4,1,0,0,0,1
13,1,139.0,8,11,4,1,0,3,0,1
42,2,147.9,8,27,4,4,2,0,3,1
99,1,118.8,10,16,4,1,2,0,0,0
36,0,0.0,12,3,1,1,1,0,0,1
45,2,112.5,3,18,4,2,1,0,3,1
46,2,102.6,12,8,4,3,0,0,0,1
1,0,70.0,2,28,4,2,2,0,0,0
14,0,47.78,11,6,3,7,2,0,0,1
17,0,145.0,4,14,4,2,0,0,0,0
7,0,67.0,11,9,2,1,0,0,0,1
65,0,80.75,4,27,3,4,0,0,0,1
76,0,120.0,10,10,4,0,1,0,0,0
82,1,103.5,7,25,4,3,1,3,0,1
44,1,97.07,11,22,4,3,0,0,0,0
5,3,206.0,5,28,4,1,0,0,3,1
2,1,67.0,5,4,2,1,0,0,0,1
87,0,108.29,4,27,4,4,1,0,0,1
10,0,85.0,8,31,3,5,2,0,0,1
8,1,85.0,2,19,3,2,1,0,0,1
218,2,110.22,12,26,4,5,1,0,3,0
83,1,79.2,11,19,4,1,1,3,0,1
136,0,131.75,7,13,4,5,2,1,0,1
28,1,85.59,11,4,4,4,0,0,3,1
8,0,120.0,11,5,3,1,0,0,0,1
20,2,107.0,10,7,4,2,0,0,0,1
29,1,102.8,4,15,4,3,2,0,0,1
77,1,107.1,7,5,4,2,0,3,0,1
3,0,65.0,10,12,2,0,1,0,0,0
3,1,66.57,2,18,4,1,0,0,0,1
2,0,89.0,3,22,4,1,0,3,0,1
17,2,114.4,9,10,4,3,2,0,0,1
89,1,63.49,4,7,4,3,1,0,0,1
54,0,83.73,3,16,4,4,0,0,0,0
99,0,107.1,8,29,4,1,1,3,0,0
61,1,89.75,4,30,3,1,1,0,0,1
204,0,59.07,10,2,4,2,1,0,0,0
9,0,67.5,1,14,4,2,0,3,0,1
31,0,67.5,2,5,4,2,0,3,0,0
168,1,81.2,4,21,3,3,2,0,0,1
10,0,182.0,3,23,4,4,0,0,3,0
9,2,201.5,9,8,4,2,0,0,3,1
47,0,103.28,4,1,4,2,2,0,3,1
34,0,108.9,10,14,4,2,0,1,0,1
47,1,74.8,11,20,4,5,2,3,0,0
127,0,80.0,4,28,3,3,1,0,0,1
13,0,148.5,5,5,4,3,1,0,3,1
2,1,171.0,8,6,4,1,0,0,0,1
30,0,85.5,6,2,3,2,0,0,0,1
9,1,90.5,9,21,3,1,1,0,0,1
39,0,126.9,5,7,4,1,0,0,0,0
18,1,131.0,8,20,4,1,0,0,0,1
111,0,96.67,6,1,3,3,0,0,0,1
15,1,75.5,1,25,4,10,4,0,0,1
49,0,112.0,11,4,3,2,1,0,0,1
100,0,100.0,9,28,4,4,0,0,0,0
359,3,78.0,10,14,3,3,2,0,0,1
77,1,94.5,4,15,4,2,0,3,0,1
57,1,59.21,2,27,4,4,2,0,0,1
64,0,65.75,2,21,4,3,2,3,0,1
6,2,158.5,2,23,4,3,0,1,0,1
94,0,149.7,7,28,4,3,0,0,3,1
278,1,71.23,12,28,4,4,1,3,0,1
58,0,88.0,11,11,4,2,0,3,0,0
35,1,63.06,3,16,4,3,0,0,0,1
9,1,109.0,3,16,4,2,0,0,0,1
40,0,159.3,10,24,4,1,0,0,5,1
3,1,177.5,9,19,4,1,1,0,3,1
166,1,103.7,8,17,4,4,0,0,0,0
20,2,104.0,11,14,4,2,1,0,0,1
2,0,65.0,12,9,2,1,0,0,0,1
121,2,58.91,2,15,4,3,1,0,1,1
0,0,0.0,5,2,4,2,1,0,0,1
38,1,58.0,10,1,3,3,2,0,0,1
0,1,124.33,6,21,4,3,0,0,0,1
62,2,124.5,9,5,4,2,1,0,3,1
5,0,64.8,12,1,3,3,0,0,0,1
0,0,139.0,10,16,4,0,2,3,0,1
6,3,228.0,8,28,4,1,2,0,5,1
85,0,105.0,12,8,3,3,0,0,0,1
51,1,79.2,11,15,4,3,0,3,0,1
80,1,62.83,9,3,4,3,1,3,0,1
9,1,131.33,4,8,4,2,1,0,3,1
142,0,101.15,9,4,3,1,2,0,4,1
77,1,116.1,5,7,4,1,0,3,0,1
104,1,72.25,4,18,4,3,1,3,0,0
229,0,70.44,10,27,4,3,0,0,0,0
80,3,101.77,12,20,4,5,2,1,0,1
55,2,90.0,7,7,4,4,0,0,0,0
87,1,166.85,7,5,4,2,0,0,3,1
223,1,89.73,9,2,4,12,4,3,0,0
81,2,125.1,9,3,4,1,2,3,0,1
36,2,152.4,4,28,4,3,0,0,3,1
201,0,82.45,8,6,3,3,2,0,3,1
84,1,231.0,12,8,4,3,0,1,5,1
3,0,67.0,9,19,2,0,1,0,0,1
13,0,65.0,10,19,2,1,1,0,0,1
0,1,122.5,12,30,4,4,0,0,0,1
121,0,91.5,4,30,4,1,2,3,0,1
19,0,55.32,2,11,4,3,2,3,0,1
39,2,96.3,10,23,4,1,0,0,0,1
110,0,113.5,12,9,3,4,0,0,6,1
2,0,75.0,9,5,3,1,0,0,0,1
10,0,114.0,9,22,4,2,0,3,0,1
224,1,73.37,6,20,4,3,1,0,0,1
93,0,84.0,7,2,2,4,2,0,0,1
46,1,107.1,7,1,4,2,0,3,0,1
225,0,96.3,8,12,4,2,0,0,0,0
30,0,85.0,12,3,2,1,0,0,0,1
38,1,78.3,2,12,4,2,2,0,0,0
7,0,125.0,10,6,3,1,0,0,0,1
4,1,95.0,9,28,2,2,1,0,0,1
85,0,162.3,8,19,4,2,1,0,3,0
19,0,110.0,6,22,2,2,0,0,0,1
18,0,95.0,9,25,3,3,2,0,0,1
6,2,120.0,10,20,4,2,0,0,0,1
18,0,89.0,4,8,4,1,0,3,0,0
20,1,141.0,6,18,4,1,2,0,0,1
2,0,91.0,11,13,4,2,1,0,0,1
55,0,71.28,11,13,4,1,2,3,0,0
21,0,130.9,5,29,4,2,2,0,3,0
9,2,147.0,5,25,4,1,0,0,3,1
2,1,65.0,11,2,2,2,0,0,0,1
0,0,142.0,9,9,4,1,0,0,0,1
81,0,132.3,10,8,4,3,2,0,3,0
133,2,117.3,11,26,4,2,2,1,0,1
69,0,105.3,4,27,4,2,0,0,0,0
182,1,144.5,12,27,4,4,0,0,5,0
94,2,137.7,7,13,4,2,0,0,3,1
47,2,87.0,12,24,4,1,0,0,0,1
3,2,109.85,6,7,4,3,0,0,3,1
190,4,132.6,9,2,4,4,2,0,3,1
14,3,113.14,9,5,4,5,2,0,0,1
21,2,107.42,8,30,4,1,0,0,0,1
58,0,61.5,3,2,3,4,1,0,0,1
24,0,156.0,4,29,4,2,2,0,3,1
81,2,79.2,12,7,4,1,0,3,0,1
9,0,139.0,9,19,4,1,1,3,0,1
275,0,90.0,10,5,4,4,1,0,0,0
42,1,127.5,10,31,4,1,1,0,0,1
41,0,85.5,9,11,3,1,2,0,0,1
21,0,85.0,10,4,3,3,0,0,0,1
128,1,109.8,6,26,4,1,2,0,3,1
261,1,79.62,12,26,4,5,1,0,0,0
36,2,88.0,11,25,4,2,1,3,0,1
96,2,191.57,7,16,4,5,2,1,3,1
155,0,130.5,8,16,4,2,0,0,0,0
43,0,0.0,10,23,4,1,0,0,0,1
99,0,83.25,4,8,4,2,2,3,0,0
8,0,69.5,1,13,4,3,0,3,0,1
20,0,67.5,1,24,4,2,2,0,0,1
148,1,115.2,6,1,4,2,0,0,3,0
2,0,65.0,3,2,2,1,0,0,0,1
149,0,99.45,5,6,4,2,2,0,0,0
171,1,106.13,7,20,4,5,2,0,3,0
6,1,81.0,12,16,4,1,0,0,0,1
36,1,94.5,10,6,4,3,0,0,0,1
226,1,80.75,9,1,3,3,1,0,0,1
26,1,89.0,4,18,4,1,1,3,0,1
160,2,145.8,9,30,4,1,0,0,0,0
3,2,133.0,9,21,4,2,1,3,0,1
74,0,116.1,6,17,4,2,0,3,0,0
158,0,80.75,9,17,3,1,2,0,0,1
15,2,92.94,11,13,4,2,2,1,0,1
13,0,91.0,2,14,4,4,2,0,0,1
127,1,89.25,5,9,4,3,1,3,0,0
94,0,134.1,8,5,4,2,1,0,0,0
243,2,116.45,10,30,4,3,2,0,0,0
76,1,106.5,4,27,4,3,0,0,0,0
8,0,97.02,10,20,4,4,0,0,0,1
19,1,149.0,9,23,4,2,0,3,0,1
4,1,65.0,2,16,2,3,0,0,0,1
67,2,95.4,12,5,4,1,2,3,0,1
3,1,128.0,8,20,4,1,0,3,0,1
82,0,67.83,7,24,4,4,2,3,0,1
48,0,67.5,2,19,4,2,1,3,0,0
15,0,96.9,12,5,4,3,1,0,3,1
32,1,134.78,9,25,4,2,2,0,3,1
292,0,115.0,7,21,4,2,0,1,0,0
40,0,85.5,8,31,3,4,0,0,0,1
85,0,75.0,12,8,3,3,0,0,0,1
29,0,162.01,5,6,4,2,2,1,0,0
79,1,67.85,4,4,4,5,1,0,0,1
97,0,185.22,10,21,4,3,2,0,5,0
74,1,61.08,10,31,4,5,2,3,0,1
0,1,150.0,8,17,4,1,0,0,0,1
119,1,82.87,8,27,4,6,2,0,0,1
148,1,86.43,5,18,4,4,0,0,3,1
20,1,121.25,5,29,4,4,2,0,3,1
125,0,177.3,7,12,4,1,0,0,5,1
30,0,137.52,9,12,4,3,1,0,4,1
16,1,120.0,12,29,4,3,0,3,0,1
95,0,96.3,4,18,4,2,1,0,0,0
0,1,164.0,9,23,4,2,0,0,0,1
35,0,63.75,12,19,3,3,1,0,0,1
99,1,132.6,5,23,4,3,1,0,3,1
94,0,137.7,7,13,4,2,0,0,3,1
39,1,117.9,3,28,4,0,1,0,0,1
6,1,71.2,4,3,3,1,2,3,0,1
2,0,0.0,8,2,1,0,1,0,4,1
0,0,95.0,9,16,3,2,0,0,0,1
79,4,139.5,7,24,4,4,2,0,3,1
54,0,62.67,12,31,3,3,0,0,0,1
7,2,0.0,11,10,1,2,0,0,0,1
11,1,81.0,2,6,4,1,2,3,0,1
117,0,138.5,8,1,3,1,2,1,0,1
20,0,76.5,6,28,3,3,0,0,0,1
15,0,97.0,3,12,4,1,2,0,0,0
75,2,150.3,7,2,4,1,1,0,3,1
36,0,92.88,5,22,3,0,2,3,0,0
4,2,61.5,12,26,3,2,2,3,0,1
172,1,137.7,8,25,4,3,0,0,0,0
178,2,127.5,8,10,4,3,0,0,0,0
186,2,137.7,8,8,4,2,1,0,3,0
147,1,126.9,9,14,4,5,2,0,0,1
48,3,131.7,7,9,4,1,2,0,0,1
145,0,115.32,8,15,4,2,1,0,1,1
23,2,88.0,12,7,4,1,0,3,0,1
238,0,54.09,12,26,4,3,1,0,0,0
46,2,78.0,12,26,4,3,2,0,0,1
39,1,78.3,2,13,4,1,1,0,0,1
3,1,66.0,2,25,2,1,0,0,0,1
21,2,121.2,11,11,4,2,2,0,3,1
1,1,114.0,12,30,4,1,0,3,0,1
58,0,125.1,9,8,4,1,0,3,0,0
37,2,138.15,3,24,4,2,0,0,0,1
34,0,48.67,1,17,3,1,2,0,3,1
138,0,109.25,7,16,4,3,2,0,0,1
41,2,118.96,9,22,3,3,1,0,0,1
17,0,63.37,1,13,4,4,0,0,0,1
59,1,118.8,10,2,4,1,2,0,0,0
0,2,152.0,9,22,4,1,0,3,0,1
130,1,110.7,10,21,4,2,0,0,1,1
41,1,150.3,7,2,4,2,2,0,3,1
133,0,115.6,11,27,4,3,2,0,3,0
130,1,113.05,5,12,4,3,1,0,3,0
0,0,141.0,3,24,4,1,0,0,0,1
58,1,53.97,2,4,4,3,0,3,0,1
39,0,194.85,9,21,4,1,0,1,0,1
173,1,365.0,7,25,3,2,1,1,0,0
23,1,94.36,10,2,4,3,2,3,0,1
127,3,90.0,12,22,4,2,0,0,0,1
66,2,98.1,9,3,4,1,1,0,0,1
7,1,126.67,10,29,4,1,2,3,0,0
30,1,65.06,2,21,4,2,2,0,0,1
65,2,168.3,8,16,4,1,0,0,3,1
239,1,128.7,10,28,4,2,0,0,0,0
50,1,68.07,12,3,4,2,2,0,0,1
74,1,117.73,12,29,4,2,0,0,3,1
55,0,129.6,10,21,4,2,2,0,4,1
16,1,166.0,7,30,4,1,1,0,3,1
41,1,107.41,10,5,4,2,0,0,3,1
73,0,72.0,4,3,4,1,2,3,0,0
144,0,140.76,8,12,4,5,2,0,3,0
3,0,0.0,8,4,1,1,0,0,0,1
54,2,79.2,11,11,4,2,1,3,0,1
77,2,112.5,4,25,4,1,1,0,0,1
149,0,80.75,8,27,3,3,2,0,0,1
35,0,108.9,5,22,4,2,2,0,0,1
240,1,85.5,8,18,4,3,0,3,0,0
128,2,117.0,4,9,4,1,2,0,3,0
80,2,86.47,11,6,4,2,0,0,0,1
31,1,210.6,7,18,4,3,1,1,3,0
15,1,160.0,3,20,4,2,2,0,0,1
0,4,0.0,9,8,1,1,0,0,4,1
35,1,135.9,8,15,4,1,1,0,0,1
132,1,105.3,5,16,4,2,1,0,0,1
46,0,67.15,3,13,4,2,2,3,0,0
5,1,65.0,9,19,2,1,1,0,0,1
40,3,100.8,11,4,4,2,0,0,0,1
46,0,124.71,11,7,4,5,1,0,0,1
35,0,171.45,8,28,4,1,2,1,0,0
56,0,88.01,7,11,4,0,1,0,0,1
99,0,90.0,2,19,2,1,0,0,0,0
52,0,48.4,3,7,3,4,1,0,0,1
13,0,88.0,12,5,4,1,1,3,0,1
68,2,96.6,10,30,4,1,2,0,0,1
2,0,92.86,11,18,4,2,2,0,0,1
166,0,85.01,7,24,3,2,2,1,0,0
111,1,140.4,5,21,4,1,1,0,3,0
124,0,99.45,5,5,4,3,1,0,0,1
22,0,284.1,9,17,4,1,0,0,1,0
8,0,56.0,3,1,3,2,0,0,0,1
85,1,116.1,6,21,4,2,0,3,0,1
0,0,0.0,8,5,1,1,0,0,0,1
198,0,90.0,9,9,4,2,1,0,0,0
15,1,85.55,2,29,4,3,1,0,3,1
5,1,65.0,6,13,2,0,1,0,0,1
159,0,105.3,7,19,4,2,0,0,0,0
206,0,80.75,8,12,4,2,2,3,0,0
48,0,168.3,8,20,4,2,2,0,3,1
79,1,183.6,9,15,4,3,2,1,3,0
2,1,119.0,4,25,4,0,1,3,0,1
23,1,95.83,6,18,4,1,2,0,0,1
144,1,114.3,5,6,4,2,0,0,3,0
107,1,102.3,4,14,4,3,0,0,3,0
1,1,161.0,12,26,4,1,1,0,3,1
46,2,107.55,10,19,4,2,0,3,0,1
102,1,118.8,10,6,4,1,0,0,0,0
18,1,107.65,10,16,4,3,2,0,3,1
5,0,126.75,4,4,4,5,3,0,3,0
57,0,94.5,4,11,4,2,1,3,0,0
123,0,107.95,5,4,4,4,0,0,3,0
133,0,118.8,9,3,4,1,2,3,0,0
3,0,86.0,2,4,4,1,0,0,0,1
173,0,72.25,7,12,3,3,0,0,0,1
